shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10215,45.487628,-73.580272,160028,40.486
10215,45.487702,-73.580160,160029,40.498
10215,45.487823,-73.579983,160030,40.517
10215,45.488148,-73.579509,160031,40.569
10215,45.488418,-73.579118,160032,40.612
10215,45.488488,-73.579026,160033,40.622
10215,45.489083,-73.578245,160034,40.712
10215,45.489271,-73.578006,160035,40.740
10215,45.490112,-73.576951,160036,40.865
10215,45.490238,-73.576794,160037,40.884
10215,45.490299,-73.576716,160038,40.893
10215,45.490541,-73.576397,160039,40.930
10215,45.490786,-73.576080,160040,40.967
10215,45.490889,-73.575945,160041,40.982
10215,45.490958,-73.575851,160042,40.993
10215,45.491528,-73.575074,160043,41.081
10215,45.491844,-73.574631,160044,41.130
10215,45.492311,-73.573977,160045,41.203
10215,45.492765,-73.573359,160046,41.273
10215,45.493252,-73.572703,160047,41.347
10215,45.493541,-73.572433,160048,41.386
10215,45.494751,-73.570775,160049,41.572
10423,45.494751,-73.570775,10001,0.000
10423,45.493541,-73.572433,10002,0.187
10423,45.493245,-73.572711,10003,0.226
10423,45.492765,-73.573359,10004,0.300
10423,45.492234,-73.574086,10005,0.382
10423,45.491844,-73.574631,10006,0.443
10423,45.491622,-73.574943,10007,0.477
10423,45.491409,-73.575236,10008,0.510
10423,45.490986,-73.575813,10009,0.575
10423,45.490730,-73.576152,10010,0.614
10423,45.490267,-73.576757,10011,0.684
10423,45.489621,-73.577567,10012,0.780
10423,45.489291,-73.577981,10013,0.829
10423,45.488959,-73.578407,10014,0.879
10423,45.488436,-73.579093,10015,0.958
10423,45.488006,-73.579716,10016,1.026
10423,45.487802,-73.580014,10017,1.058
10423,45.487621,-73.580282,10018,1.088
10423,45.486897,-73.581399,10019,1.206
10423,45.485889,-73.582970,10020,1.373
10423,45.484676,-73.584866,10021,1.573
10423,45.483697,-73.586360,10022,1.733
10423,45.482842,-73.587668,10023,1.872
10423,45.481870,-73.589157,10024,2.031
10423,45.481274,-73.590071,10025,2.129
10423,45.480483,-73.591371,10026,2.263
10423,45.480168,-73.591889,10027,2.317
10423,45.479578,-73.592900,10028,2.419
10423,45.479466,-73.593105,10029,2.440
10423,45.478916,-73.594104,10030,2.539
10423,45.478842,-73.594223,10031,2.551
10423,45.478505,-73.594737,10032,2.606
10423,45.478168,-73.595331,10033,2.666
10423,45.477897,-73.595806,10034,2.714
10423,45.477076,-73.597229,10035,2.858
10423,45.476929,-73.597483,10036,2.883
10423,45.476521,-73.598198,10037,2.955
10423,45.475911,-73.599273,10038,3.063
10423,45.475606,-73.599815,10039,3.118
10423,45.474683,-73.601461,10040,3.282
10423,45.473765,-73.603092,10041,3.446
10423,45.473765,-73.603092,20001,3.446
10423,45.473553,-73.603476,20002,3.484
10423,45.472839,-73.604805,20003,3.615
10423,45.472284,-73.605869,20004,3.718
10423,45.470282,-73.609737,20005,4.094
10423,45.468999,-73.612200,20006,4.334
10423,45.467940,-73.614231,20007,4.532
10423,45.466317,-73.617375,20008,4.837
10423,45.465334,-73.619279,20009,5.021
10423,45.465083,-73.619762,20010,5.068
10423,45.464273,-73.621310,20011,5.219
10423,45.463165,-73.623427,20012,5.426
10423,45.462221,-73.625247,20013,5.603
10423,45.460601,-73.628366,20014,5.906
10423,45.460169,-73.629194,20015,5.987
10423,45.459891,-73.629727,20016,6.038
10423,45.458914,-73.631664,20017,6.225
10423,45.457834,-73.633681,20018,6.423
10423,45.457047,-73.635202,20019,6.571
10423,45.456598,-73.636068,20020,6.655
10423,45.455697,-73.637805,20021,6.824
10423,45.455643,-73.637919,20022,6.835
10423,45.455347,-73.638568,20023,6.895
10423,45.455192,-73.638871,20024,6.925
10423,45.455061,-73.639189,20025,6.953
10423,45.454916,-73.639508,20026,6.983
10423,45.454667,-73.640048,20027,7.034
10423,45.454610,-73.640155,20028,7.044
10423,45.454534,-73.640298,20029,7.058
10423,45.453743,-73.641821,20030,7.206
10423,45.453668,-73.641727,30001,7.206
10423,45.453137,-73.642743,30002,7.305
10423,45.452659,-73.643661,30003,7.395
10423,45.452183,-73.644582,30004,7.484
10423,45.451947,-73.645056,30005,7.529
10423,45.451903,-73.645152,30006,7.538
10423,45.451774,-73.645452,30007,7.566
10423,45.451601,-73.645898,30008,7.606
10423,45.451446,-73.646357,30009,7.646
10423,45.451414,-73.646455,30010,7.654
10423,45.451307,-73.646840,30011,7.686
10423,45.451259,-73.647021,30012,7.702
10423,45.451188,-73.647326,30013,7.727
10423,45.451112,-73.647665,30014,7.754
10423,45.451029,-73.648128,30015,7.792
10423,45.450974,-73.648528,30016,7.824
10423,45.450926,-73.648987,30017,7.860
10423,45.450899,-73.649425,30018,7.894
10423,45.450892,-73.649592,30019,7.907
10423,45.450880,-73.649984,30020,7.938
10423,45.450890,-73.650472,30021,7.976
10423,45.450919,-73.650983,30022,8.017
10423,45.450967,-73.651443,30023,8.053
10423,45.451021,-73.651897,30024,8.089
10423,45.451049,-73.652146,30025,8.109
10423,45.451078,-73.652354,30026,8.125
10423,45.451242,-73.653536,30027,8.219
10423,45.451568,-73.655877,30028,8.406
10423,45.451654,-73.656574,30029,8.462
10423,45.451851,-73.658086,30030,8.582
10423,45.452222,-73.660913,30031,8.807
10423,45.452905,-73.666112,30032,9.221
10423,45.452983,-73.666710,30033,9.268
10423,45.453053,-73.667289,30034,9.315
10423,45.453110,-73.668001,30035,9.370
10423,45.453127,-73.668405,30036,9.402
10423,45.453133,-73.668655,30037,9.422
10423,45.453138,-73.668887,30038,9.440
10423,45.453132,-73.669184,30039,9.463
10423,45.453127,-73.669382,30040,9.479
10423,45.453116,-73.669613,30041,9.497
10423,45.453107,-73.669784,30042,9.510
10423,45.453079,-73.670182,30043,9.542
10423,45.453039,-73.670593,30044,9.574
10423,45.452996,-73.670930,30045,9.601
10423,45.452865,-73.671797,30046,9.670
10423,45.452721,-73.672684,30047,9.741
10423,45.452585,-73.673525,30048,9.809
10423,45.452255,-73.675575,30049,9.973
10423,45.451966,-73.677343,30050,10.116
10423,45.451743,-73.678708,30051,10.225
10423,45.451527,-73.680060,30052,10.334
10423,45.450925,-73.683759,30053,10.631
10423,45.450579,-73.685920,30054,10.804
10423,45.450477,-73.686545,30055,10.854
10423,45.450329,-73.687472,30056,10.929
10423,45.450238,-73.688030,30057,10.974
10423,45.450082,-73.689009,30058,11.052
10423,45.449874,-73.690310,30059,11.157
10423,45.449817,-73.690699,30060,11.188
10423,45.449763,-73.691109,30061,11.220
10423,45.449729,-73.691406,30062,11.244
10423,45.449696,-73.691719,30063,11.269
10423,45.449653,-73.692212,30064,11.307
10423,45.449632,-73.692483,30065,11.329
10423,45.449494,-73.694377,30066,11.478
10423,45.449338,-73.696496,30067,11.645
10423,45.449226,-73.698010,30068,11.764
10423,45.449127,-73.699360,30069,11.870
10423,45.449010,-73.700930,30070,11.993
10423,45.448886,-73.702628,30071,12.127
10423,45.448822,-73.703490,30072,12.195
10423,45.448747,-73.704471,30073,12.272
10423,45.448694,-73.705182,30074,12.328
10423,45.448660,-73.705711,30075,12.370
10423,45.448641,-73.706046,30076,12.396
10423,45.448604,-73.706885,30077,12.462
10423,45.448598,-73.707385,30078,12.501
10423,45.448598,-73.707906,30079,12.541
10423,45.448616,-73.708975,30080,12.625
10423,45.448664,-73.711327,30081,12.809
10423,45.448664,-73.711327,40001,12.809
10423,45.448732,-73.714818,40002,13.082
10423,45.448774,-73.716841,40003,13.241
10423,45.448852,-73.720711,40004,13.544
10423,45.448924,-73.724436,40005,13.835
10423,45.449007,-73.728696,40006,14.169
10423,45.449067,-73.731577,40007,14.395
10423,45.449092,-73.732958,40008,14.503
10423,45.449105,-73.733767,40009,14.566
10423,45.449111,-73.734174,40010,14.598
10423,45.449108,-73.734634,40011,14.634
10423,45.449105,-73.734988,40012,14.662
10423,45.449081,-73.735978,40013,14.739
10423,45.449076,-73.736256,40014,14.761
10423,45.449066,-73.737027,40015,14.821
10423,45.449077,-73.737898,40016,14.889
10423,45.449130,-73.738638,40017,14.948
10423,45.449156,-73.740001,40018,15.054
10423,45.449189,-73.741673,40019,15.185
10423,45.449216,-73.743106,40020,15.297
10423,45.449216,-73.743110,50001,15.297
10423,45.449260,-73.745314,50002,15.470
10423,45.449239,-73.746304,50003,15.547
10423,45.449391,-73.754144,50004,16.161
10423,45.449444,-73.757151,50005,16.397
10423,45.449496,-73.759856,50006,16.608
10423,45.449545,-73.762252,50007,16.796
10423,45.449591,-73.764257,50008,16.953
10423,45.449591,-73.764257,60001,16.953
10423,45.449615,-73.765309,60002,17.035
10423,45.449669,-73.768327,60003,17.272
10423,45.449735,-73.771558,60004,17.525
10423,45.449830,-73.776296,60005,17.895
10423,45.449859,-73.777768,60006,18.011
10423,45.449900,-73.780107,60007,18.194
10423,45.449955,-73.782799,60008,18.404
10423,45.449970,-73.783464,60009,18.457
10423,45.449984,-73.784117,60010,18.508
10423,45.449985,-73.784364,60011,18.527
10423,45.449983,-73.786046,60012,18.659
10423,45.449973,-73.786339,60013,18.682
10423,45.449928,-73.787816,60014,18.797
10423,45.449925,-73.787903,60015,18.804
10423,45.449821,-73.789582,60016,18.936
10423,45.449761,-73.790343,60017,18.996
10423,45.449713,-73.790880,60018,19.038
10423,45.449714,-73.790875,70001,19.038
10423,45.449623,-73.791771,70002,19.109
10423,45.449479,-73.792953,70003,19.203
10423,45.449389,-73.793680,70004,19.261
10423,45.449187,-73.795037,70005,19.369
10423,45.448965,-73.796340,70006,19.474
10423,45.448725,-73.797584,70007,19.575
10423,45.448475,-73.798732,70008,19.669
10423,45.448075,-73.800430,70009,19.809
10423,45.447670,-73.801893,70010,19.932
10423,45.447219,-73.803426,70011,20.062
10423,45.447222,-73.803419,80001,20.062
10423,45.446480,-73.805876,80002,20.271
10423,45.445910,-73.807761,80003,20.432
10423,45.445277,-73.809844,80004,20.610
10423,45.444762,-73.811537,80005,20.754
10423,45.444327,-73.812968,80006,20.876
10423,45.443904,-73.814361,80007,20.995
10423,45.443613,-73.815419,80008,21.084
10423,45.443065,-73.817450,80009,21.254
10423,45.442825,-73.818345,80010,21.329
10423,45.442412,-73.819860,80011,21.456
10423,45.442412,-73.819860,90001,21.456
10423,45.442043,-73.821219,90002,21.570
10423,45.441438,-73.823479,90003,21.759
10423,45.440609,-73.826546,90004,22.016
10423,45.439975,-73.828910,90005,22.214
10423,45.439675,-73.830014,90006,22.307
10423,45.439548,-73.830480,90007,22.346
10423,45.439350,-73.831186,90008,22.406
10423,45.438986,-73.832547,90009,22.520
10423,45.438623,-73.833902,90010,22.633
10423,45.438056,-73.836009,90011,22.810
10423,45.436848,-73.840481,90012,23.185
10423,45.434983,-73.847393,90013,23.764
10423,45.434983,-73.847389,100001,23.764
10423,45.434832,-73.847948,100002,23.811
10423,45.434198,-73.850313,100003,24.009
10423,45.433490,-73.852947,100004,24.230
10423,45.432702,-73.855869,100005,24.475
10423,45.432457,-73.856795,100006,24.552
10423,45.432268,-73.857571,100007,24.616
10423,45.432126,-73.858172,100008,24.666
10423,45.431968,-73.858845,100009,24.721
10423,45.431787,-73.859742,100010,24.794
10423,45.431691,-73.860227,100011,24.834
10423,45.431537,-73.861049,100012,24.901
10423,45.431475,-73.861382,100013,24.927
10423,45.431439,-73.861605,100014,24.945
10423,45.431263,-73.862696,100015,25.033
10423,45.431033,-73.864140,100016,25.149
10423,45.430297,-73.868804,100017,25.523
10423,45.429979,-73.870818,100018,25.685
10423,45.429290,-73.875148,100019,26.032
10423,45.428670,-73.879056,100020,26.346
10423,45.428146,-73.882387,100021,26.613
10423,45.427645,-73.885537,100022,26.866
10423,45.427375,-73.887245,100023,27.003
10423,45.427375,-73.887245,110001,27.003
10423,45.427090,-73.889056,110002,27.148
10423,45.426706,-73.891462,110003,27.341
10423,45.426485,-73.892855,110004,27.453
10423,45.426274,-73.894191,110005,27.560
10423,45.425948,-73.896148,110006,27.718
10423,45.425847,-73.896764,110007,27.767
10423,45.425744,-73.897281,110008,27.809
10423,45.425496,-73.898506,110009,27.909
10423,45.425469,-73.898637,110010,27.920
10423,45.425381,-73.899025,110011,27.952
10423,45.425163,-73.899947,110012,28.028
10423,45.425056,-73.900398,110013,28.065
10423,45.424879,-73.901072,110014,28.121
10423,45.424804,-73.901352,110015,28.145
10423,45.424664,-73.901860,110016,28.188
10423,45.424515,-73.902400,110017,28.233
10423,45.424452,-73.902630,110018,28.252
10423,45.424380,-73.902867,110019,28.273
10423,45.424223,-73.903381,110020,28.316
10423,45.424134,-73.903652,110021,28.340
10423,45.423746,-73.904828,110022,28.441
10423,45.423593,-73.905288,110023,28.481
10423,45.423175,-73.906454,110024,28.584
10423,45.422817,-73.907454,110025,28.671
10423,45.421817,-73.910223,110026,28.915
10423,45.420255,-73.914548,110027,29.296
10423,45.419898,-73.915540,110028,29.383
10423,45.419898,-73.915540,120001,29.383
10423,45.419458,-73.916761,120002,29.490
10423,45.418801,-73.918569,120003,29.650
10423,45.417690,-73.921640,120004,29.920
10423,45.416685,-73.924424,120005,30.165
10423,45.415987,-73.926357,120006,30.335
10423,45.414957,-73.929213,120007,30.586
10423,45.413963,-73.931968,120008,30.829
10423,45.413458,-73.933364,120009,30.951
10423,45.412235,-73.936723,120010,31.248
10423,45.411340,-73.939180,120011,31.464
10423,45.410638,-73.941140,120012,31.637
10423,45.410216,-73.942318,120013,31.740
10423,45.410003,-73.942913,120014,31.792
10423,45.409767,-73.943562,120015,31.849
10423,45.409632,-73.943939,120016,31.883
10423,45.409376,-73.944671,120017,31.947
10423,45.409308,-73.944864,120018,31.963
10423,45.409052,-73.945685,120019,32.034
10423,45.408992,-73.945879,120020,32.050
10423,45.408860,-73.946354,120021,32.090
10423,45.408737,-73.946835,120022,32.130
10423,45.408629,-73.947299,120023,32.169
10423,45.408572,-73.947540,120024,32.189
10423,45.408504,-73.947842,120025,32.214
10423,45.408417,-73.948234,120026,32.246
10423,45.408299,-73.948753,120027,32.288
10423,45.408195,-73.949190,120028,32.325
10423,45.408099,-73.949579,120029,32.357
10423,45.408017,-73.949908,120030,32.384
10423,45.407736,-73.950858,120031,32.465
10423,45.407613,-73.951196,120032,32.495
10423,45.407613,-73.951196,130001,32.495
10423,45.407568,-73.951320,130002,32.505
10423,45.407516,-73.951451,130003,32.517
10423,45.407421,-73.951688,130004,32.539
10423,45.407237,-73.952111,130005,32.578
10423,45.407205,-73.952181,130006,32.584
10423,45.407050,-73.952505,130007,32.615
10423,45.406865,-73.952849,130008,32.649
10423,45.406649,-73.953213,130009,32.686
10423,45.406604,-73.953281,130010,32.693
10423,45.406373,-73.953623,130011,32.730
10423,45.406128,-73.953941,130012,32.767
10423,45.406028,-73.954066,130013,32.782
10423,45.405499,-73.954689,130014,32.859
10423,45.405363,-73.954842,130015,32.878
10423,45.405201,-73.955017,130016,32.901
10423,45.404701,-73.955548,130017,32.970
10423,45.404597,-73.955657,130018,32.984
10423,45.403354,-73.956930,130019,33.155
10423,45.403002,-73.957289,130020,33.203
10423,45.401772,-73.958555,130021,33.372
10423,45.401606,-73.958725,130022,33.395
10423,45.400773,-73.959605,130023,33.510
10423,45.399392,-73.961063,130024,33.702
10423,45.399323,-73.961137,130025,33.711
10423,45.399060,-73.961431,130026,33.748
10423,45.398525,-73.962035,130027,33.824
10423,45.397899,-73.962781,130028,33.915
10423,45.397594,-73.963151,130029,33.960
10423,45.396986,-73.963891,130030,34.049
10423,45.396626,-73.964371,130031,34.104
10423,45.396483,-73.964564,130032,34.126
10423,45.395909,-73.965398,130033,34.217
10423,45.395909,-73.965398,140001,34.217
10423,45.395606,-73.965843,140002,34.266
10423,45.395314,-73.966285,140003,34.313
10423,45.395210,-73.966443,140004,34.330
10423,45.394968,-73.966812,140005,34.370
10423,45.394712,-73.967219,140006,34.412
10423,45.394536,-73.967500,140007,34.442
10423,45.394199,-73.968073,140008,34.500
10423,45.393862,-73.968655,140009,34.559
10423,45.393728,-73.968893,140010,34.583
10423,45.393318,-73.969642,140011,34.657
10423,45.393216,-73.969831,140012,34.676
10423,45.393029,-73.970200,140013,34.712
10423,45.392779,-73.970693,140014,34.759
10423,45.392539,-73.971179,140015,34.806
10423,45.392363,-73.971538,140016,34.840
10423,45.392333,-73.971603,140017,34.846
10423,45.392023,-73.972280,140018,34.909
10423,45.391684,-73.973063,140019,34.981
10423,45.391392,-73.973749,140020,35.044
10423,45.391319,-73.973922,140021,35.060
10423,45.391071,-73.974540,140022,35.116
10423,45.390990,-73.974742,140023,35.134
10423,45.390685,-73.975534,140024,35.205
10423,45.390630,-73.975684,140025,35.218
10423,45.390338,-73.976493,140026,35.289
10423,45.389982,-73.977529,140027,35.379
10423,45.389915,-73.977726,140028,35.397
10423,45.389697,-73.978413,140029,35.456
10423,45.389423,-73.979328,140030,35.533
10423,45.389214,-73.980044,140031,35.594
10423,45.389091,-73.980508,140032,35.633
10423,45.388842,-73.981458,140033,35.712
10423,45.388713,-73.981990,140034,35.756
10423,45.388630,-73.982326,140035,35.784
10423,45.388413,-73.983271,140036,35.862
10423,45.388392,-73.983368,140037,35.870
10423,45.388300,-73.983814,140038,35.907
10423,45.388102,-73.984837,140039,35.990
10423,45.387939,-73.985744,140040,36.063
10423,45.387916,-73.985883,140041,36.074
10423,45.387788,-73.986685,140042,36.139
10423,45.387674,-73.987436,140043,36.199
10423,45.387606,-73.987912,140044,36.237
10423,45.387527,-73.988491,140045,36.283
10423,45.387382,-73.989748,140046,36.383
10423,45.387315,-73.990385,140047,36.433
10423,45.387252,-73.991105,140048,36.490
10423,45.387234,-73.991317,140049,36.507
10423,45.387222,-73.991493,140050,36.520
10423,45.387172,-73.992275,140051,36.582
10423,45.387172,-73.992267,150001,36.582
10423,45.387128,-73.992962,150002,36.637
10423,45.387087,-73.993891,150003,36.709
10423,45.386959,-73.996592,150004,36.922
10423,45.386830,-73.999282,150005,37.133
10423,45.386701,-74.001952,150006,37.343
10423,45.386589,-74.004255,150007,37.523
10423,45.386512,-74.005811,150008,37.645
10423,45.386489,-74.006249,150009,37.680
10423,45.386443,-74.007323,150010,37.764
10423,45.386400,-74.008252,150011,37.837
10423,45.386400,-74.008252,160001,37.837
10423,45.386338,-74.009492,160002,37.934
